file_name,url,inference_transcript,audio_duration
STT_GR_0017_0049_174932_to_178356,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0049_174932_to_178356.wav,གཅིག་ལ་རྟིན་ནས་དཔེར་ན། དེ་ལྟ་བུ་གང་ཚག་རེ་རེ་གི་དེ་དམ་མཐོང་འདུས་མི་འགྲོར།  ,3.424
STT_GR_0017_0050_178932_to_181076,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0050_178932_to_181076.wav,སེམས་ཅན་ཐམས་ཅད་ལས་ཕད་མ་དང་བྡེ་བ་སྒྲུབ་ཀི་ཡོད་རེད།  ,2.144
STT_GR_0017_0051_182100_to_182676,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0051_182100_to_182676.wav,ཨུམ།  ,0.576
STT_GR_0017_0052_183156_to_184724,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0052_183156_to_184724.wav,གཏན་ལ་བྱན་ག་ཚོག་པ་ཤི་ཀི་ཡོད་མ་རེད།  ,1.568
STT_GR_0017_0053_185364_to_186292,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0053_185364_to_186292.wav,པེ་ལ་བླ་མ་ན་ན།  ,0.928
STT_GR_0017_0054_187252_to_187796,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0054_187252_to_187796.wav,སྐོབ་ཡིད།  ,0.544
STT_GR_0017_0055_188500_to_191028,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0055_188500_to_191028.wav,བླ་མ་སྐོད་བཞུ་ཙན་དགོ་གསུང་ག་བརྒྱུ་པད་པན་བཤད་དགོས་ཀི་ཡོད་རེད།  ,2.528
STT_GR_0017_0056_194056_to_195368,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0056_194056_to_195368.wav,བླ་མ་ཐོག་ཆུག་གོ་རེད་ཟེ།  ,1.312
STT_GR_0017_0057_195976_to_196904,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0057_195976_to_196904.wav,རྩོང་ལོང་དགོས་རེད།  ,0.928
STT_GR_0017_0058_197448_to_198248,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0058_197448_to_198248.wav,ཀོ་ྲོ་གོས་རེད།  ,0.8
STT_GR_0017_0059_200840_to_201512,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0059_200840_to_201512.wav,དེ་ལྟ་བུ་ ,0.672
STT_GR_0017_0060_201736_to_203848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0060_201736_to_203848.wav,ལོ་རྒོད་ཞིན་ཁང་རབ་རྐྱང་རྒྱབ་མཚོག་ཐམས་ཅད་ ,2.112
STT_GR_0017_0061_204136_to_206184,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0061_204136_to_206184.wav,ལོ་ཕྱོག་རུ་པོ་བཀོད་བཞིང་ཧམ་པོ་ཁྱབ་ཀི་ཡོད་རེད།  ,2.048
STT_GR_0017_0062_206984_to_211912,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0062_206984_to_211912.wav,སྤྲོད་པ་ཀོའ་འཇིག་རྟེན་སྒང་ལ་ཁོ་སྤྲོད་པ་རྣམ་པ་སྣ་ཚོགས་ཁོ་གཅིག་པ་མ་ཡིན་པ་དེ་ལྟ་བུ་སེམས་ྐྱན་པའི་དོན་བྱེད་ཀི་ཡོད་རེད།  ,4.928
STT_GR_0017_0063_213000_to_214440,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0063_213000_to_214440.wav,དེ་ཐམས་ཅད་ཧ་གོ་གི་ཡོད་མ་རེད།  ,1.44
STT_GR_0017_0064_215240_to_215784,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0064_215240_to_215784.wav,ཨེ་།  ,0.544
STT_GR_0017_0065_216072_to_218120,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0065_216072_to_218120.wav,བྱང་ཕྱོགས་མཚན་གི་ཡོང་འདུས་ཤིན་ལ། དེ་ནས་དེ་ལྟ་བུ།  ,2.048
STT_GR_0017_0066_218184_to_221448,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0066_218184_to_221448.wav,ཨ་སློབ་མ་དགེ་བོའི་བཤེས་གཉེན་རེ་ལ་བརྟེན་ནས་ཡོང་དུས་ཚད་མེད་པ་དེ་ྟབ་བ།  ,3.264
STT_GR_0017_0067_224712_to_225800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0067_224712_to_225800.wav,དེ་ནས་ཡོན་སྟེན་དེན་ན།  ,1.088
STT_GR_0017_0068_226248_to_227688,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0068_226248_to_227688.wav,ཨོ་བླ་མ་དགེ་བའི་བཤེས་གཉེན།  ,1.44
STT_GR_0017_0069_228424_to_228936,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0069_228424_to_228936.wav,དེ་ནས་ ,0.512
STT_GR_0017_0070_229768_to_230376,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0070_229768_to_230376.wav,རང་གི་ ,0.608
STT_GR_0017_0071_230856_to_231400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0071_230856_to_231400.wav,ཨུམ།  ,0.544
STT_GR_0017_0072_233480_to_234632,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0072_233480_to_234632.wav,དེ་ནས་ད་ཁོ་དེ་དང་།  ,1.152
STT_GR_0017_0073_236000_to_264800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0073_236000_to_264800.wav,གནས་སྐབས་ཀི་ཐོར་རྒྱུ་དེ་བ་མཐར་ཐོག་གི་སངས་རྒྱས་ས་མ་གྲུག་གི་བར་དུ་དེ་ནས་ཡོན་ཏེན་དེ་ལྟ་བུ་རང་རང་གི་རྒྱུད་ལ་ཐོབ་རྒྱུ་ཡོད་པ་ དེ་ལྟ་བུ་དེ། ཨཐུགས་རྒྱུད་ཡོན་ཏེང་དེ་ལྟ་བུ་རེད་དེ། ཨོ་ལེ། རང་དངུས་ལ་བཏང་ན་དེ་རེད། གཡིད་དངུས་ལ་བཏངས་ན།་ཁོང་རྣམ་པ་ཁེས་པར་རྣ་པེ་གསུང་ནུང་ན། ད་དཔེ་ཟླ་བ་གཅིག་ལ་བཤད་ན་མ་ཚལ་ཡོད་རེད་དེ། ད་ང་ཚུད་འགོ་ཚུགས། ངག་བཤེད་གཉིན་དང་། དེ་སལོ་མ་ཐམ་ཅད་དང་ན་ཡོང་སྟེན་ཆེན་པོ་ཡོད་རེད་དེ། ང་བཤད་གཉིན་གི་ཚོག་ལ་བརྟེན་ནས་ རང་གི་གོ་རྟོགས་ལ་བརྟེན་ནས་དེ་ནས་ཁྱེད་ཚོ་ལ་བཞུགས་ཡོད་རེད། སྐུ་སུང་ཐོབ་པོ། གསང་བ་བསམ་བཞིན་པ་ཁྱབ་བར་དེ།  ,28.8
STT_GR_0017_0074_267100_to_270700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0074_267100_to_270700.wav,ད་བླ་མ་དགེ་བོ་བཤད་གཉེན་ཐམས་ཅད་རྒྱུང། དེས་དེ་བཏབ་བ་ཡོད་རེད་བསམས་ན།  ,3.6
STT_GR_0017_0075_271100_to_276100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0075_271100_to_276100.wav,དེ་ནས་ྱད་མི་ཇེ་ཙམ་སྐྱེད་ན་དེ་དེ་ཙམ་གི་རང་རང་གི་རྒྱུད་ལ། ཨ།  ,5.0
STT_GR_0017_0076_276500_to_286800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0076_276500_to_286800.wav,ངོས་གཞི་སྐྱེས་ན། ཡིད་ཁྱད་གཤིས་ཀྱི་དེ་པད་ཟ་ལབ་རྒྱོག་དེ། ཨོ་ད་བློ་ྱོག་གི་ཁས་ལ་ཐེ་ཚོམ་མེད་ན། དེ་ནས་དེ་གི་སེམས་ཀི་རྒྱུད་ལས་ྱུན་ག་རེ་ཡོན་ན་དེ་ནས་ཐོབ་ཀི་ཡོད་རེད་བ།  ,10.3
STT_GR_0017_0077_287100_to_297300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0077_287100_to_297300.wav,ད་ས་ཚུམ་དེ་པ་ཕར་ལ་རྒྱིད་རང་བྱེད་དེ། སྐྱེར་ན་མགོ་མྱོག་ཚུམ་བསྒྱུར་སྡད་དེ། མགོ་མཆོག་དཀོན་མཆོགི་བླ་མ་ལ་དེ་ལྟ་བུའི་ཡོན་ཏན་ཡིན། གསོལ་བ་བཏབ་ནས་འབྱོང་གི་ཡོད་རེད་བསམ་ན།  ,10.2
STT_GR_0017_0078_301700_to_306000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0078_301700_to_306000.wav,ྱེ་ན་འདིའི་སྐབས་ནས། གསང་བ་གསུམ་དི་པ་དེ་གས་ནང་ནས།  ,4.3
STT_GR_0017_0079_306300_to_323700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0079_306300_to_323700.wav,ཨ་ད་ང་ཚོས་དེ་ཡིན་ན། སངས་རྒྱས་སྤྲུབ་པ་དགོས། སངས་རྒྱས་སྤྲུབ་པ་གོས། སན་ཚོགས་སྤྲུབ་པ་དྐོས། དེ་ཐམས་ཅད་ཀི་སེམས་སྐྱེན་རདུང་བྱེད་དཔེ་ཚོར་བསམ་ན། དེ་ནས་དེའི་ནང་ལ་སང་མ་རྟོགས་པ་དང་ད་རྟོགས་ཡ་དཔེ་རྩ་ཆེན་པོ་ཡོད་རེད། གང་རེད་དེ་ནས་དཔེར་ན། དངོ་འཛིན་རྟ་བའི་བླ་མ་ཐམ་ཅད་ཀི་བསམ་གིལ་ཡོད་རེད།  ,17.4
STT_GR_0017_0080_324100_to_332200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0080_324100_to_332200.wav,སྣ་ཚོགས་ྤྲུབ་པ་ཁོལ་དི་ན་དེ་རྟགས་ཤི་ན། ཤིང་སྡོང་པོ་གཅིག་ཡོད་ན་ དེ་སངས་རྒྱས་དངོས་སུ་མཐོང་གི་རེད་ཟེ། གང་མཐོང་གི་ཡོད་དེ་ན།  ,8.1
STT_GR_0017_0081_332900_to_337500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0081_332900_to_337500.wav,སེམས་རྐྱེན་ཐམས་ཅད་རང་དབང་མེད་པའི་སྒོ་ནས་འདི་ལྟ་བུ་དུད་འགྲོག་གིས་སྐྱེ་བ་བླངས་ནས།  ,4.6
STT_GR_0017_0082_337700_to_347700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0082_337700_to_347700.wav,ལན་ཀྱི་དབང་གི་ལུས་ཡིན་པ་བསླངས་ཡོང་ན། ཤིང་སྡོང་པོ་གཅིག་དེ་གིས་དེ་ལ་སྲོག་ཆག་ཁྲ་ཁྲག་མང་པོ་གོ་ོ་བརྒྱབ་ཁྱོན་ནས། རང་གི་ཁམས་ཚེ་དང་སྡུག་ནས།  ,10.0
STT_GR_0017_0083_348000_to_359400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0083_348000_to_359400.wav,དབྱར་གོན་ཚ་གྲང་ཀི་རྩེ་ཁྲབ། ཨོ་དེ་ཡིན་ན། ལྷ་ཐོག་སྤྲུད་པ་པ་དེ་ནས་ཤིང་དང་ཆོ་དང་སྤྲིན་དང་ཉི་མ་ཁྱབ་པ་ འདི་དང་ཐམས་ཅད་སངས་རྒྱས་ཀི་བརྩེ་བ་གི་སྟོགས་ཀི་རང་རྒྱིན་གི་འགྱོན་གི་ཡོད་རེད།  ,11.4
STT_GR_0017_0084_359900_to_373800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0084_359900_to_373800.wav,དཔེར་ན། འབད་པ་དང་རྩོལ་བ་མ་བསྒོམ་བ། དེ་ཐམས་ཅད་སངས་རྒྱས་སྐོ་གསུམ་གི་ཡོང་སྟེན་དེ་ཤིས་ན། དེ་ནས་དེ་ལྟ་བིུ་སངས་རྒྱས་ཐམས་ཅད་བསྒྱར་ཐབས་དང་ད་ག་རེ་རེད། བླ་མ་དང་དགེ་བའི་བཞིས་གཉིས་ཐམས་ཅད་རེད། འཛམ་དཔུ་གླིང་ལ་གྱུས་ལུགས་རྣམ་པ་སྣ་ཚོགས་ཡོད་རེད།  ,13.9
STT_GR_0017_0085_374200_to_396000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0085_374200_to_396000.wav,དེ་དམ་པ་ལི་ཁྱོས་རང་ག་རྣམ་པ་སྣ་ཐོག་ཐམས་ཅད་ཡ། མ་རཏོགས་ལོག་རྟོག་ཚོགས་ྟོག་རེད་མ་གཏོགས་སུ་བྱད་པའི། ཐམས་ཅད་གྲོན་མཐག་དེ་ཡོང་རུ་བྱུང་ད། འྱུང་མཐར་ནང་པ་སངས་རྒྱས་པའི་གོང་དུ་ཆུས་ནས་མཐའ་ཐོབ། ཨོ་ལེ་ལམ། ལམ་ཁ་ཐོབ་ཀི་ཡོད་རེད། ཁོ་ང་ཚོས། དེ་འདྲའ་ལྡོག་ྱུས་དེ་དེ་གྲོན་མཐག་མེད་པ། དམར་པོའི་ལྟ་བ། ཨོ། ལྷ་མེད་ཆུས་མེད་ཚེས་ལྔ་སུ་མེ། ལས་རྒྱུ་འབྲས་མེད་པ།  ,21.8
STT_GR_0017_0086_397700_to_416700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0086_397700_to_416700.wav,དེ་ཐམས་ཅད་དེ་ད་ཐག་རིང་པོ་རེད་གསུངས། དེ་འདྲའི་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐག་སྦྱིན་བདག་ཐམས་ཅད་སྐྱུང་རེད་ཁྱོན་ནས་རྟ་གྱིག་ཡོད་མ་རེད། ལས་ཀྱི་དབང་གི་སྐྱེ་བ་སྔ་མ་རང་རང་ཁྱུས་ལོ་གང་གི་འབྲེསལ་གོ་རེད། ཚང་མ་ཡག་པོ་རེད་དེ། དགེ་བ་རྒྱི་སེ་ཡེ་རང་། སོ་སོ་མཚམས་ལ་དགལ་བ་དང་བྡེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད་། རྒྱི་སུ་ཡ་རང་གི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་། བྡེ་བ་བསོད་ལམ་ལ་རྒྱི་ཚེ་བཡང་ན།  ,19.0
STT_GR_0017_0087_419600_to_423500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0087_419600_to_423500.wav,དེ་ལྷག་པར་དུ་སངས་རྒྱས་སྐུ་གསུམ་གིས་མཛད་པ། དེ་ཐམས་ཅད་ཡུང་འདིན་བྲིས་ན།  ,3.9
STT_GR_0017_0088_423800_to_442500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0088_423800_to_442500.wav,ཨོ། ད་གུང་ངི་ཤེས་པ་ན་གྱི་སྤྲུན་དག་ཁྱབ་པ། ས་གཏོང་། བཞསན། འབྱུང་བ་ལྔགས་དེ་དེ་ནས་ཚངས་རྒྱས་ཀི་སྤྲུབ་པ་རང་ཡིད་ཀ་རེད། སྤྲུལ་པ་དེ་འནས་དེ་ནས་དེ་གནས་སྐབས། གནས་སྐབས་དག་པ་རེད་ཡི་ན། མཐར་ཐུག་དེ་རེ་དག་པོ་མ་རེད། སྟོང་པ་ཉིད་རེད། དཔེར་ན་དེ་ཐམས་ཅད། དངོས་པོ་དང་ཚད་མ་མ་སྒྲབ་པ་ཡིན་པ་རེད།  ,18.7
STT_GR_0017_0089_445800_to_458500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0089_445800_to_458500.wav,དེ་ལྟ་བུ་ཡོང་བསྟན་ཤི་ལང་ན་དེ་ནས། དེ་པག་ཐ་གོད་པ་སངས་རྒྱས་ཀི་འཕྲེན་ལས་དེ། རྣམ་རྒྱ་ཆེན་པོ་རེད་བསམ་ནས་དེ་ནས་ག་རེ་ས་གང་ནས་དེ་ནས་དེ་ཕར་སྐྱེས་ན། དེ་ཐམས་ཅད་སངས་རྒྱས་རྒྱབ་ཐབས་ད་ྟ་བླ་མ་ད་དགས་པོ་ྱེ་ྱིང་ཅིག་དེའི་ཁམས་ལ།  ,12.7
STT_GR_0017_0090_461188_to_461859,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0090_461188_to_461859.wav,བྱེད་པ་པོ།  ,0.671
STT_GR_0017_0091_461988_to_463171,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0091_461988_to_463171.wav,ཆོས་ཀྱི་བྱ་བ་རབྱེད་པ།  ,1.183
STT_GR_0017_0092_464739_to_467140,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0092_464739_to_467140.wav,དེ་ཐམས་ཅད་ཚངས་ཅད་རེང་རེ། རྦད་དེ་ྱུ་ཐོག་དེ་ལྟ་བུ་ཡོད་ན།  ,2.401
STT_GR_0017_0093_467811_to_469347,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0093_467811_to_469347.wav,ད་ག་རེ་ཟེར་དགོས་རེ། ཆོས་བཤད་མོ་ཐམས་ཅད་ཡ།  ,1.536
